INFO 2025-08-07 22:03:23,241 autoreload Watching for file changes with StatReloader
ERROR 2025-08-08 00:12:16,059 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:16,066 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:16,088 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:16,095 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:19,069 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:19,077 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:20,066 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:20,074 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:20,097 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:20,105 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:23,075 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:23,085 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:24,077 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:24,083 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:24,103 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:24,111 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:27,133 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 00:12:27,271 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:27,278 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 00:12:27,289 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:28,067 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:28,079 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:31,117 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:31,156 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:31,175 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:31,199 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:32,101 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:32,109 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:35,124 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 00:12:35,163 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:35,173 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 00:12:35,208 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:36,071 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:36,079 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:39,062 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:39,070 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:39,091 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:39,109 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:40,060 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:40,069 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:43,070 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:43,078 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:43,108 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:43,121 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:44,063 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:44,072 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:47,082 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:47,090 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:47,108 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:47,115 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:48,067 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:48,080 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:51,070 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:51,079 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:51,119 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:51,127 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:52,060 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:52,070 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:54,119 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:54,209 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:54,266 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:54,276 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:55,103 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:55,125 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:57,169 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:57,188 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:57,295 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:57,304 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:12:58,170 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:12:58,192 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:00,244 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:00,256 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:00,325 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:00,343 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:01,393 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:01,431 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:04,085 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:04,093 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:04,116 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:04,125 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:05,208 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:05,220 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:08,066 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:08,077 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:08,100 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:08,109 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:09,100 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:09,107 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:12,070 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:12,078 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:12,105 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:12,114 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:13,064 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:13,071 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:16,099 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:16,113 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:16,154 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:16,176 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:17,059 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:17,067 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:20,059 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:20,067 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:20,094 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:20,102 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:21,064 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:21,072 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:24,496 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:24,514 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:24,543 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:24,552 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:25,066 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:25,076 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:28,096 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:28,104 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:28,149 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:28,176 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:29,097 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:29,107 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:32,083 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:32,091 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:32,121 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:32,131 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:33,078 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:33,085 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:36,061 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:36,069 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:36,090 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:36,098 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:37,075 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:37,085 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:40,075 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:40,085 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:40,113 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:40,122 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:41,079 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:41,090 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:44,069 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:44,077 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:44,099 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:44,108 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:45,688 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:45,699 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:48,068 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:48,077 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:48,104 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:48,113 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:49,072 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:49,082 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:52,148 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:52,159 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:52,184 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:52,198 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:53,065 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:53,076 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:56,095 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 00:13:56,154 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:56,196 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 00:13:56,225 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:13:57,058 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:13:57,066 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:00,064 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:00,073 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:00,097 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:00,107 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:01,068 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:01,078 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:04,062 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:04,071 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:04,093 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:04,103 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:05,064 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:05,072 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:08,063 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:08,071 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:08,095 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:08,104 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:09,069 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:09,082 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:12,086 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:12,107 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:12,120 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:12,128 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:13,058 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:13,069 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:16,083 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:16,092 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:16,144 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:16,178 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:17,092 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:17,104 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:20,088 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:20,098 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:20,165 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:20,186 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:21,074 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:21,083 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:24,068 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:24,077 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:24,101 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:24,111 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:25,060 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:25,068 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:28,072 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:28,080 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:28,109 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:28,120 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:29,077 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:29,086 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:32,081 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:32,089 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:32,120 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:32,128 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:33,089 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:33,103 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:36,078 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:36,091 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:36,109 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:36,127 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:37,073 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:37,080 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:40,069 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:40,080 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:40,114 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:40,128 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:41,065 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:41,075 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:44,222 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:44,231 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:44,291 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:44,299 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:45,069 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:45,079 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:48,073 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:48,083 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:48,118 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:48,131 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:49,076 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:49,083 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:52,079 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:52,088 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:52,111 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:52,119 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:14:53,395 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:14:53,470 notification_consumers User  admin disconnected from WebSocket : 4000)
